companyId,companyFullName,companyLabelList,companyShortName,companySize,businessZones
51223,我厨（上海）科技有限公司,"['节日礼物', '技能培训', '带薪年假', '岗位晋升']",我厨（上海）科技有限公司,150-500人,
36009,上海阑途信息技术有限公司,"['技能培训', '节日礼物', '免费班车', '绩效奖金']",途虎养车网,500-2000人,"['梅陇', '南方商城', '古美']"
63922,上海麦子资产管理有限公司,"['工资自己定', '期权任性发', '金融狂人聚集', '半年晋升']",麦子金服,500-2000人,"['肇嘉浜路', '徐家汇', '交通大学']"
48294,上海如旺电子商务有限公司,"['年底双薪', '节日礼物', '技能培训', '免费班车']",旺旺集团火热招聘,50-150人,"['虹桥', '古北', '虹梅路']"
149677,上海君同德翔管理咨询有限公司,,Juntong Capital,少于15人,['淮海路']
57577,上海清源绿网科技有限公司,"['节日礼物', '带薪年假', '绩效奖金', '扁平管理']",清源大数据,15-50人,['张江']
93141,上海融之家金融信息服务有限公司,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",融之家,500-2000人,
143807,上海远目投资管理有限公司,,大观资本,少于15人,
73539,北京数字新思科技有限公司,"['年底双薪', '带薪年假', '年度旅游', '领导好']",数字新思,15-50人,"['田林', '徐家汇']"
146592,上海甫田贸易有限公司,"['带薪年假', '技能培训', '管理规范', '帅哥多']",甫田网Fields,150-500人,['龙华']
7069,伽蓝（集团）股份有限公司,"['绩效奖金', '年底双薪', '五险一金', '通讯津贴']",伽蓝,2000人以上,
25499,路通世纪(中国)科技有限公司,"['五险一金', '免费班车', '绩效奖金', '年底双薪']",汤森路透,2000人以上,"['东外滩', '陆家嘴', '外滩']"
47063,中国四达国际经济技术合作有限公司上海分公司,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']",中国四达,50-150人,"['淮海路', '人民广场', '老西门']"
113080,银联数据服务有限公司,,银联数据,500-2000人,['唐镇']
35713,德佑房地产经纪有限公司,"['技能培训', '带薪年假', '年度旅游', '岗位晋升']",上海链家(原德佑),2000人以上,
47993,上海网鱼信息科技有限公司,"['年底双薪', '带薪年假', '年度旅游', '岗位晋升']",网鱼网咖.鱼泡泡,50-150人,"['漕宝路', '万源城', '东兰路']"
55581,上海链家房地产经纪有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",链家（上海）,2000人以上,"['吴江路', '上海电视台', '南京西路']"
42029,上海萨图西网络有限公司,"['弹性工作', '比特币', 'Slack', '标配Mac']",BTCC,50-150人,
73757,上海财安金融服务集团股份有限公司,"['技能培训', '带薪年假', '岗位晋升', '管理规范']",财安金融,2000人以上,"['大柏树', '运光', '江湾']"
30533,上海好居信息科技有限公司,"['股票期权', '岗位晋升', '扁平管理', '补充商业保险']",悟空找房,500-2000人,"['交通大学', '虹桥', '徐家汇']"
10215,上海游竞网路科技有限公司,"['美女多', '交通补助', '午餐补助', '绩效奖金']",PLU游戏娱乐传媒,500-2000人,"['汶水路', '大宁路', '闸北公园']"
22321,上海晶赞科技发展有限公司,"['项目奖金', '带薪休假', '美女多', '硅谷工作机会']",晶赞科技Zamplus,150-500人,"['汶水路', '大宁路', '共和新路']"
32836,上海趣盛网络科技有限公司,"['年底双薪', '绩效奖金', '岗位晋升', '定期体检']",达达,500-2000人,"['八佰伴', '东外滩', '梅园']"
34683,上海秦苍信息科技有限公司,"['美式企业文化', '节日礼物', '股票期权', '岗位晋升']",买单侠,500-2000人,
51480,拉扎斯网络科技（上海）有限公司,"['节日礼物', '绩效奖金', '年度旅游', '岗位晋升']",饿了么,2000人以上,"['长征', '曹杨']"
30830,上海幻电信息科技有限公司,"['带薪年假', '绩效奖金', '交通补助', '午餐补助']",哔哩哔哩,500-2000人,"['东外滩', '梅园', '源深体育中心']"
126229,上海寒诀网络科技有限公司,,麦萌漫画,50-150人,
16975,上海银天下科技有限公司,"['绩效奖金', '五险一金', '带薪年假', '午餐补助']",银天下科技,2000人以上,"['南码头', '六里', '东明路']"
37571,上海思贤信息技术股份有限公司,"['技能培训', '年底双薪', '绩效奖金', '岗位晋升']",思贤股份,15-50人,"['徐家汇', '交通大学']"
13163,浙江每日互动网络科技股份有限公司,"['绩效奖金', '股票期权', '年底双薪', '专项奖金']",个推,150-500人,
35049,钛马车联网（上海）网络技术有限公司,"['车联网', '带薪年假', '岗位晋升', '扁平管理']",钛马车联网,150-500人,"['虹桥', '虹梅路', '田林']"
110636,上海易钧信息技术有限公司,"['午餐补助', '带薪年假', '五险一金']",易钧信息,少于15人,"['东方路', '塘桥', '潍坊', '东方路', '潍坊', '塘桥']"
44548,北京京东尚科信息技术有限公司上海分公司,"['年底双薪', '技能培训', '带薪年假', '绩效奖金']",京东,500-2000人,
54000,上海凌融网络科技有限公司,"['年底双薪', '节日礼物', '技能培训', '股票期权']",口袋理财,150-500人,"['五角场', '大学区', '长海医院']"
14319,深圳市网新新思软件有限公司,"['绩效奖金', '年底双薪', '五险一金', '带薪年假']",深圳新思,500-2000人,['唐镇']
124159,上海新番网络科技有限公司,,新番资本,50-150人,"['打浦桥', '斜土路', '日晖']"
3112,沪江教育科技（上海）股份有限公司,"['技能培训', '节日礼物', '年底双薪', '专项奖金']",沪江,500-2000人,['张江']
40092,微额速达(上海)金融信息服务有限公司,"['股票期权', '带薪年假', '绩效奖金', '年终分红']",现金巴士,150-500人,
21218,通联数据股份公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",通联数据,150-500人,"['东外滩', '陆家嘴', '外滩']"
622,深圳市房多多网络科技有限公司,"['节日礼物', '带薪年假', '扁平管理', '美女多']",房多多,2000人以上,"['汶水路', '大宁路', '闸北公园']"
59330,上海运图贸易有限公司,"['培训多多', '工作+生活', '让车价更透明', '俱乐部多多']",要买车,150-500人,"['华师大', '长风公园', '长征']"
47956,上海厚本金融信息服务有限公司,"['技能培训', '年底双薪', '股票期权', '带薪年假']",厚本金融,2000人以上,
27061,万达信息科技有限公司,"['专项奖金', '五险一金', '带薪年假', '午餐补助']",万达电商,2000人以上,"['世纪公园', '花木', '塘桥']"
82809,上海微盟企业发展有限公司,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']",上海微盟,500-2000人,['淞南']
6636,携程计算机技术（上海）有限公司,"['绩效奖金', '股票期权', '五险一金', '交通补助']",携程,2000人以上,"['北新泾', '长征', '金沙江路']"
59618,商宴通（上海）网络科技有限公司,"['节日礼物', '技能培训', '股票期权', '成长空间']",全程网络,150-500人,"['周家嘴路', '长阳路', '黄兴公园']"
71902,彩数（上海）商务咨询有限公司,"['节日礼物', '带薪年假', '岗位晋升', '扁平管理']",Colour Data,15-50人,
4448,杭州财米科技有限公司,"['年底多薪', '岗位晋升', '定期体检', '五险一金']",挖财,500-2000人,"['世纪公园', '花木', '塘桥']"
24587,深圳市赢众通金融信息服务股份有限公司,"['五险一金', '两餐补助', '超低息员工贷', '年底奖金']",小赢理财,150-500人,
35200,上海房金所金融信息服务有限公司,"['技能培训', '节日礼物', '专项奖金', '管理规范']",房金所,150-500人,"['平凉路', '长阳路', '周家嘴路']"
73937,上海第一财经新媒体科技有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",上海第一财经新媒体,150-500人,"['上海电视台', '南京西路', '人民广场']"
146,德比软件（上海）有限公司,"['午餐补贴', '期权激励', '技能培训', '美女多']",DerbySoft,150-500人,"['东方路', '塘桥', '潍坊']"
32042,上海米么金融信息服务有限公司,"['节日礼物', '专项奖金', '带薪年假', '绩效奖金']",米么金服,150-500人,"['金杨新村', '金桥', '碧云社区']"
687,路路行（上海）商务咨询有限公司,"['节日礼物', '年度旅游', '岗位晋升', '技能培训']",路路行旅游,50-150人,
73043,百融（北京）金融信息服务股份有限公司,"['技能培训', '股票期权', '带薪年假', '定期体检']",百融金服,150-500人,"['八佰伴', '东外滩', '梅园']"
9343,上海客齐集信息技术有限公司,"['节日礼物', '带薪年假', '租房津贴', '妹纸美']",百姓网,500-2000人,"['交通大学', '徐家汇', '淮海西路']"
21236,浙江康健绿线网络技术有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",微医集团,500-2000人,"['漕宝路', '田林', '漕河泾']"
93989,上海软科教育信息咨询有限公司,"['股票期权', '带薪年假', '绩效奖金', '任吃任喝']",上海软科教育,少于15人,['老闵行']
117408,上海裕维金融信息服务有限公司,"['扁平管理', '技能培训', '领导好', '绩效奖金']",裕维金服,15-50人,"['金杨新村', '金桥', '碧云社区']"
117258,上海亮昕网络科技有限公司,"['年底双薪', '股票期权', '带薪年假', '交通补助']",Alading Bank,150-500人,"['田林', '漕河泾', '漕宝路']"
47457,上海储田商务咨询有限公司,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",储田商务,15-50人,
42021,上海时年信息科技有限公司,"['年底双薪', '绩效奖金', '股票期权', '专项奖金']",时年信息,15-50人,
65665,上海享途网络科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '岗位晋升']",乐车邦,50-150人,
70728,北京源石云科技有限公司,"['节日礼物', '技能培训', '股票期权', '带薪年假']",源石数据,50-150人,"['田林', '漕河泾', '虹桥']"
108705,国网电力科学研究院,,国网电力科学研究院,50-150人,
54816,上海安个家信息技术有限公司,"['技能培训', '年底双薪', '节日礼物', '岗位晋升']",安个家,500-2000人,"['万源城', '漕宝路', '东兰路']"
5142,人人公司,"['五险一金', '通讯津贴', '带薪年假', '绩效奖金']",人人网,2000人以上,
64114,上海掌域网络科技有限公司,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",鬼吹灯3D,15-50人,
5674,上海阿牛信息科技有限公司,"['技能培训', '节日礼物', '岗位晋升', '年度旅游']",华尔街见闻,50-150人,"['斜土路', '打浦桥', '鲁班路']"
111512,上海艾匀信息科技有限公司,"['股票期权', '年底双薪', '绩效奖金', '岗位晋升']",艾匀科技,15-50人,"['康建', '桃浦']"
36149,善林（上海）金融信息服务有限公司,"['带薪年假', '绩效奖金', '岗位晋升', '帅哥多']",上海善林金融信息服务有限公司,2000人以上,['张江']
36849,新蛋信息技术（中国）有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",新蛋信息技术（中国）有限公司,500-2000人,
66311,上海方付通商务服务有限公司,"['技能培训', '节日礼物', '岗位晋升', '五险一金']",方付通,500-2000人,"['世纪公园', '联洋', '洋泾']"
122536,陕西西普数据通信股份有限公司,,陕西西普数据,150-500人,['张江']
34331,上海星艾网络科技有限公司,"['结婚生育红包', '社团活动经费', '免费晚餐', '上门推拿']",么么直播,50-150人,"['万源城', '静安新城', '漕宝路']"
7030,上海触乐信息科技有限公司,"['技能培训', '节日礼物', '股票期权', '天台足球场']",触宝科技,150-500人,
37566,上海讯实网络科技有限公司,"['节日礼物', '带薪年假', '绩效奖金', '五险一金']",讯实科技,15-50人,
62777,上海银橙文化传媒股份有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",银橙传媒,150-500人,"['漕宝路', '田林', '漕河泾']"
22246,上海天会皓闻信息科技有限公司,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",天会皓闻,50-150人,"['岳阳', '肇嘉浜路', '徐家汇']"
165,上海优刻得信息技术有限公司,"['节日礼物', '技能培训', '股权激励计划', '代码改变世界']",UCloud,500-2000人,"['长阳路', '周家嘴路', '黄兴公园']"
154804,上海意视信息科技有限公司,"['年底双薪', '带薪年假', '扁平管理', '领导好']",意视科技,15-50人,['漕河泾']
64597,上海_学教育科技有限公司,"['技能培训', '股票期权', '年度旅游', '岗位晋升']",_学,50-150人,"['瑞金宾馆区', '瑞金医院', '打浦桥']"
91625,上海小寓信息科技有限公司,"['年底双薪', '带薪年假', '绩效奖金', '定期体检']",寓见城市青年公寓,150-500人,"['虹桥', '虹梅路', '田林']"
41486,上海宏原信息科技有限公司,"['活力氛围', '扁平管理', '五险一金', '弹性工作']",MarcPoint,15-50人,['漕河泾']
157159,鄂尔多斯创想思维互联网科技有限公司上海分公司,,Early data,150-500人,['中山公园']
26962,嘉银（上海）金融信息服务有限公司,"['年底双薪', '节日礼物', '技能培训', '绩效奖金']",上海你我贷互联网金融信息服务,2000人以上,"['东方路', '塘桥', '世纪公园']"
5918,上海景域文化传播股份有限公司,"['绩效奖金', '专项奖金', '五险一金', '通讯津贴']",驴妈妈旅游网,2000人以上,"['长征', '金沙江路', '长风公园']"
40644,上海久振网络科技有限公司,"['节日礼物', '带薪年假', '年度旅游', '领导好']",因果,50-150人,"['金桥', '碧云社区']"
27155,上海维信荟智金融科技有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",维信金融科技集团,2000人以上,"['外滩', '南京东路', '人民广场']"
24995,上海泛微网络科技股份有限公司,"['技能培训', '带薪年假', '绩效奖金', '岗位晋升']",泛微,500-2000人,"['世博园区', '龙华', '日晖']"
57253,杭州鲜趣闪购网络科技有限公司,"['技能培训', '岗位晋升', '管理规范', '领导好']",闪电购,500-2000人,"['长征', '金沙江路', '梅川路']"
128072,集商网络科技（上海）有限公司,"['带薪年假', '岗位晋升', '弹性工作', '领导好']",集商网络,50-150人,['北新泾']
80305,南京融泰信息技术有限公司,"['年底双薪', '带薪年假', '岗位晋升', '领导好']",融泰,150-500人,
64791,上海翼勋互联网金融信息服务有限公司,"['年底双薪', '技能培训', '带薪年假', '绩效奖金']",翼勋金融,2000人以上,
