positionId,city,companyId,firstType,secondType,education,industryField,positionAdvantage,positionName,positionLables,salary,workYear
1382856,上海,30356,产品,产品经理/产品设计师,本科,电子商务,薪资可谈,数据产品经理,"['产品经理', '产品', '数据']",15k-25k,1-3年
2541063,上海,50702,技术,后端开发,不限,"移动互联网,O2O",有挑战的平台，发展空间大，团队氛围佳,数据分析工程师,"['数据分析', '数据']",20k-25k,1-3年
1475116,上海,3112,市场与销售,高端市场职位,本科,"移动互联网,教育",发展空间大,投资分析师,"['分析师', '投资']",10k-20k,1-3年
1812274,上海,59618,技术,运维安全,大专,"企业服务,O2O",行业标杆 扁平化管理 年终奖 团队氛围佳,数据平台开发工程师,"['平台', 'MySQL', '数据']",10k-20k,1-3年
2007992,上海,41486,市场与销售,市场/营销,本科,"电子商务,广告营销","优秀团队,快速成长,发展平台好,大数据",商业数据分析,"['数据分析', '数据', 'BI']",8k-12k,1-3年
1962569,上海,24995,产品,产品经理,本科,"移动互联网,企业服务",热招产品经理及需求分析，薪资可面谈,需求分析师,"['分析师', '需求分析']",6k-12k,1-3年
2289290,上海,83866,产品,产品经理,本科,"企业服务,数据服务",大数据行业 发展前景好,产品分析师,"['分析师', '产品']",10k-20k,1-3年
2421228,上海,142041,金融,风控,本科,"移动互联网,金融",福利待遇好、晋升空间大,数据分析,"['数据分析', '数据']",15k-25k,1-3年
2509952,上海,128040,市场与销售,市场/营销,本科,"金融,企业服务",创投行业最前沿，了解VC行业的好机会,数据分析,"['数据分析', '数据']",8k-16k,1-3年
540494,上海,40092,技术,后端开发,本科,"移动互联网,金融",薪资优渥有期权，扁平化管理,数据科学家,['数据'],15k-25k,1-3年
2287580,上海,30634,金融,投融资,硕士,金融,做五休二，专业培训，员工福利，年终奖,金融工程分析师（量化）,"['分析师', '金融']",8k-12k,1-3年
2510412,上海,22364,技术,后端开发,本科,"电子商务,数据服务",大数据相关开发,大数据工程师,"['大数据', '数据']",10k-15k,1-3年
2562186,上海,108882,技术,后端开发,本科,"移动互联网,游戏",自主充裕资金创业，老板已有上市公司,数据开发工程师,"['大数据', '数据库', '数据']",15k-20k,1-3年
2432697,上海,14983,技术,后端开发,不限,"移动互联网,游戏",技术平台好,大数据算法/开发工程师,"['大数据', '数据', '算法']",15k-25k,1-3年
2479434,上海,84039,设计,数据分析,不限,"游戏,数据服务","游戏,数据分析师",高级游戏数据分析师,"['分析师', '数据分析', '游戏', '数据']",15k-25k,1-3年
2299141,上海,3038,产品,产品经理,本科,数据服务,发挥空间 发展空间 学习机会 团队氛围,大数据平台产品经理（GDP）,"['平台', '产品经理', '大数据', '产品', '数据']",12k-20k,1-3年
2264333,上海,103191,运营,运营,本科,移动互联网,五险一金 弹性工作制,节目数据组组长,['数据'],10k-15k,1-3年
2223015,上海,109625,金融,投融资,硕士,"移动互联网,金融",移动金融，未来金矿；精英团队，助力成长！,高级策略分析师,"['分析师', '策略']",15k-30k,1-3年
2192851,上海,21218,市场与销售,金融类-天使投资/VC/PE,本科,金融,老板好，项目有前途，环境高大上,金融数据规划,"['分析师', '金融', '数据']",6k-12k,1-3年
2232742,上海,119760,技术,DBA,大专,"移动互联网,信息安全",年假 体检 交通通讯补贴 生日礼券 等,数据分析,"['数据分析', '数据']",10k-15k,1-3年
2306721,上海,35686,技术,软件开发,大专,金融,"五险一金,定期体检,交通、通讯,餐、交通贴",需求分析师,"['企业软件', '分析师', '需求分析']",10k-20k,1-3年
1979484,上海,32042,金融,风控,本科,"移动互联网,金融","五险一金,带薪年假,员工福利",数据策略岗,"['策略', '数据']",6k-8k,1-3年
658423,上海,22321,产品,产品经理,本科,"数据服务,文化娱乐",弹性工作制、国外旅游、免费早餐、下午茶等,数据技术支持经理,"['技术支持', '数据']",8k以上,1-3年
2398070,上海,55982,技术,DBA,本科,"移动互联网,金融",股票期权带薪年假餐补年底分红通讯补,数据开发工程师、实施工程师,"['大数据', '数据库', '实施', '数据']",6k-12k,1-3年
2491060,上海,15533,职能,财务,本科,电子商务,"年终奖金,年度旅游,五险一金,定期体检",财务分析师,"['分析师', '财务']",6k-10k,1-3年
1202638,上海,90448,技术,后端开发,本科,金融,年终丰厚 氛围超棒 弹性工作 免费零食饮料,大数据建模工程师,"['大数据', '数据', '建模']",15k-20k,1-3年
